id,name,type,attribute,level,atk,def,img_url
61033809,Sky Thunder Xenovader△ Yomi,Psychic,LIGHT,5.0,1000.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/61033809.jpg
61049315,Naturia Rosewhip,Plant,EARTH,3.0,400.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/61049315.jpg
61052897,R-Genex Turing,Spellcaster,DARK,2.0,600.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/61052897.jpg
61089209,Myutant Mist,Spellcaster,WIND,8.0,2700.0,2900.0,https://images.ygoprodeck.com/images/cards_cropped/61089209.jpg
61103515,"Ghost Wyvern, the Underworld Dragon",Zombie,DARK,4.0,1700.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/61103515.jpg
61116514,Palm Ryzeal,Thunder,FIRE,4.0,1200.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/61116514.jpg
61132951,Heroic Challenger - Night Watchman,Warrior,EARTH,4.0,1200.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/61132951.jpg
61151074,Sky Striker Mecha - Adil Saber,Machine,WIND,7.0,1500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/61151074.jpg
61156777,BOXer,Warrior,EARTH,4.0,1800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/61156777.jpg
61160289,"Amunessia, the Ogdoadic Queen",Reptile,DARK,8.0,2700.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/61160289.jpg
61168637,Linkslayer @Ignister,Cyberse,DARK,5.0,2000.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/61168637.jpg
61173621,Edge Imp Chain,Fiend,DARK,4.0,1200.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/61173621.jpg
61175706,Arcana Force IV - The Emperor,Fairy,LIGHT,4.0,1400.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/61175706.jpg
61190918,Toon Buster Blader,Warrior,EARTH,7.0,2600.0,2300.0,https://images.ygoprodeck.com/images/cards_cropped/61190918.jpg
61201220,Phantom Ghost,Zombie,DARK,2.0,600.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/61201220.jpg
61231400,Pyrotech Mech - Shiryu,Pyro,FIRE,8.0,2900.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/61231400.jpg
61245403,Cattycorn,Plant,EARTH,4.0,1500.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/61245403.jpg
61254509,Tripod Fish,Fish,WATER,3.0,300.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/61254509.jpg
61257789,Stardust Dragon/Assault Mode,Dragon,WIND,10.0,3000.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/61257789.jpg
61269611,Dinowrestler Iguanodraka,Dinosaur,EARTH,6.0,2000.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/61269611.jpg
61283655,Trickstar Candina,Fairy,LIGHT,4.0,1800.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/61283655.jpg
61318483,Ghostrick Jackfrost,Fiend,DARK,1.0,800.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/61318483.jpg
61320914,Vision HERO Minimum Ray,Warrior,DARK,3.0,1200.0,700.0,https://images.ygoprodeck.com/images/cards_cropped/61320914.jpg
61370518,Skull Archfiend of Lightning,Fiend,DARK,6.0,2500.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/61370518.jpg
61380658,Watthopper,Thunder,LIGHT,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/61380658.jpg
61391302,Odd-Eyes Advance Dragon,Dragon,DARK,8.0,3000.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/61391302.jpg
61441708,Sacred Phoenix of Nephthys,Winged Beast,FIRE,8.0,2400.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/61441708.jpg
61454890,Necrolancer the Time-lord,Spellcaster,DARK,3.0,800.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/61454890.jpg
61465001,Loud Cloud the Storm Serpent,Reptile,WATER,5.0,0.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/61465001.jpg
61468779,Grandsoil the Elemental Lord,Beast-Warrior,EARTH,8.0,2800.0,2200.0,https://images.ygoprodeck.com/images/cards_cropped/61468779.jpg
61472381,Brotherhood of the Fire Fist - Eland,Beast-Warrior,FIRE,6.0,2400.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/61472381.jpg
61480937,Regulus the Fairy Beast,Beast,LIGHT,4.0,1700.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/61480937.jpg
61488417,"Chiwen, Light of the Yang Zing",Wyrm,LIGHT,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/61488417.jpg
61496006,Abyss Shark,Fish,WATER,5.0,1200.0,700.0,https://images.ygoprodeck.com/images/cards_cropped/61496006.jpg
61505339,The Creator,Thunder,LIGHT,8.0,2300.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/61505339.jpg
61525276,"Curse of Dragon, the Cursed Dragon",Dragon,DARK,5.0,2000.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/61525276.jpg
61528025,Banisher of the Light,Fairy,LIGHT,3.0,100.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/61528025.jpg
61538782,Truckroid,Machine,EARTH,4.0,1000.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/61538782.jpg
61587183,Dark Scorpion - Chick the Yellow,Warrior,DARK,3.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/61587183.jpg
61632317,Sinister Sprocket,Fiend,DARK,1.0,400.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/61632317.jpg
61639289,Igknight Crusader,Warrior,FIRE,3.0,1600.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/61639289.jpg
61677004,Predaplant Darlingtonia Cobra,Plant,DARK,3.0,1000.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/61677004.jpg
61679541,Battlin' Boxer Rabbit Puncher,Warrior,FIRE,3.0,800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/61679541.jpg
61681816,Propa Gandake,Psychic,EARTH,3.0,500.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/61681816.jpg
61692648,Lionhearted Locomotive,Machine,EARTH,4.0,2400.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/61692648.jpg
61737116,Elder of the Six Samurai,Warrior,EARTH,3.0,400.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/61737116.jpg
61757117,Divine Grace - Northwemko,Spellcaster,LIGHT,7.0,2700.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/61757117.jpg
61764082,Dinowrestler Rambrachio,Dinosaur,EARTH,5.0,1600.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/61764082.jpg
61777313,Vanadis of the Nordic Ascendant,Fairy,DARK,4.0,1200.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/61777313.jpg
61791132,Malicevorous Fork,Fiend,DARK,2.0,400.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/61791132.jpg
61802346,Blizzard Dragon,Dragon,WATER,4.0,1800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/61802346.jpg
61807040,Flelf,Spellcaster,WIND,2.0,800.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/61807040.jpg
61831093,Greenkappa,Warrior,DARK,3.0,650.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/61831093.jpg
61845881,Minairuka,Fish,WATER,4.0,1500.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/61845881.jpg
61864793,Earthquake Giant,Rock,EARTH,5.0,1600.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/61864793.jpg
61901281,Black Dragon Collapserpent,Dragon,DARK,4.0,1800.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/61901281.jpg
61912252,Infinitrack Trencher,Machine,EARTH,5.0,500.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/61912252.jpg
61980241,Elzette of the White Forest,Spellcaster,LIGHT,2.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/61980241.jpg
62002838,Dark End Evaporation Dragon,Dragon,DARK,8.0,2600.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/62002838.jpg
62006866,Zubababa Knight,Warrior,EARTH,3.0,1600.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/62006866.jpg
62007535,Steelswarm Longhorn,Fiend,DARK,9.0,3000.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62007535.jpg
62015408,Ghost Reaper & Winter Cherries,Zombie,DARK,3.0,0.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/62015408.jpg
62017867,Superheavy Samurai Gigagloves,Machine,EARTH,3.0,100.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/62017867.jpg
62023839,Fishborg Archer,Fish,WATER,3.0,300.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/62023839.jpg
62034800,Infinitrack Anchor Drill,Machine,EARTH,4.0,1800.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/62034800.jpg
62038047,Shiranui Smith,Zombie,FIRE,4.0,1000.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62038047.jpg
62054060,Sage of Stillness,Spellcaster,LIGHT,4.0,1400.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/62054060.jpg
62076252,Test Bear,Beast,EARTH,4.0,900.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/62076252.jpg
62098216,Evil★Twins Ki-sikil & Lil-la,Fiend,DARK,8.0,2200.0,2200.0,https://images.ygoprodeck.com/images/cards_cropped/62098216.jpg
62107612,Dimension Wanderer,Spellcaster,LIGHT,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62107612.jpg
62107981,Elemental HERO Knospe,Plant,EARTH,3.0,600.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/62107981.jpg
62113340,Divine Dragon Ragnarok,Dragon,LIGHT,4.0,1500.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/62113340.jpg
62125438,Synchron Carrier,Machine,EARTH,2.0,0.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/62125438.jpg
62133026,Vernusylph of the Flowering Fields,Fairy,EARTH,3.0,600.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/62133026.jpg
62154416,Frequency Magician,Spellcaster,LIGHT,2.0,800.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/62154416.jpg
62156277,Spearhead of the Ashened City,Pyro,DARK,4.0,1700.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/62156277.jpg
62180201,The Wicked Dreadroot,Fiend,DARK,10.0,4000.0,4000.0,https://images.ygoprodeck.com/images/cards_cropped/62180201.jpg
62193699,Rock Ogre Grotto #2,Rock,EARTH,3.0,700.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/62193699.jpg
62201847,Myutant M-05,Psychic,WATER,2.0,0.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/62201847.jpg
62210247,Lunar Queen Elzaim,Fairy,LIGHT,3.0,750.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/62210247.jpg
62306203,Salvagent Driver,Cyberse,LIGHT,6.0,2200.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/62306203.jpg
62312469,Dark Doriado,Spellcaster,DARK,4.0,1800.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/62312469.jpg
62315111,Alien Hunter,Reptile,WATER,4.0,1600.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/62315111.jpg
62318994,Samsara D Lotus,Fiend,DARK,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62318994.jpg
62320425,Agido the Ancient Sentinel,Fairy,EARTH,4.0,1500.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/62320425.jpg
62327910,Mighty Guard,Machine,EARTH,4.0,500.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/62327910.jpg
62337487,Fortress Whale,Fish,WATER,7.0,2350.0,2150.0,https://images.ygoprodeck.com/images/cards_cropped/62337487.jpg
62340868,Kazejin,Spellcaster,WIND,7.0,2400.0,2200.0,https://images.ygoprodeck.com/images/cards_cropped/62340868.jpg
62368221,Ars Magna of Purification and Corruption,Dragon,WIND,8.0,1000.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/62368221.jpg
62379337,Violet Witch,Spellcaster,DARK,4.0,1100.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/62379337.jpg
62383431,"Keurse, the Ogdoadic Light",Reptile,LIGHT,8.0,400.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/62383431.jpg
62393472,"Phantasos, the Dream Mirror Friend",Beast-Warrior,LIGHT,4.0,900.0,1900.0,https://images.ygoprodeck.com/images/cards_cropped/62393472.jpg
62397231,Hyozanryu,Dragon,LIGHT,7.0,2100.0,2800.0,https://images.ygoprodeck.com/images/cards_cropped/62397231.jpg
62403074,Rhaimundos of the Red Sword,Warrior,EARTH,4.0,1200.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/62403074.jpg
62405028,"Nauya, the Ogdoadic Remnant",Reptile,DARK,4.0,0.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/62405028.jpg
62411042,Ibicella Lutea,Plant,EARTH,4.0,1800.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/62411042.jpg
62411811,Shadow Ghoul of the Labyrinth,Zombie,DARK,5.0,1600.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/62411811.jpg
62420419,Reshef the Dark Being,Fiend,LIGHT,8.0,2500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/62420419.jpg
62434031,Sylvan Flowerknight,Plant,EARTH,4.0,1800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/62434031.jpg
62437709,Alien Grey,Reptile,LIGHT,2.0,300.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/62437709.jpg
62473983,Gravekeeper's Chief,Spellcaster,DARK,5.0,1900.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/62473983.jpg
62476197,Achacha Chanbara,Warrior,FIRE,3.0,1400.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/62476197.jpg
62476815,Gogogo Golem,Rock,EARTH,4.0,1800.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/62476815.jpg
62503746,Senko the Skybolt Star,Warrior,LIGHT,7.0,2400.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62503746.jpg
62514770,Labradorite Dragon,Dragon,DARK,6.0,0.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/62514770.jpg
62542673,Destiny HERO - Doom Overlord,Warrior,DARK,3.0,600.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/62542673.jpg
62543393,Lekunga,Plant,WATER,4.0,1700.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/62543393.jpg
62587693,Deus X-Krawler,Insect,EARTH,9.0,2000.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/62587693.jpg
62606805,Mind Procedure,Psychic,LIGHT,3.0,1100.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/62606805.jpg
62651957,X-Head Cannon,Machine,LIGHT,4.0,1800.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/62651957.jpg
62671448,Toad Master,Aqua,WATER,3.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/62671448.jpg
62694833,Brotherhood of the Fire Fist - Ram,Beast-Warrior,FIRE,3.0,800.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/62694833.jpg
62701967,Jurrac Tyrannus,Dinosaur,FIRE,7.0,2500.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/62701967.jpg
62706865,Draconnet,Cyberse,DARK,3.0,1400.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/62706865.jpg
62729173,Steelswarm Genome,Fiend,DARK,2.0,1000.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62729173.jpg
62742651,Armored Axon Kicker,Psychic,EARTH,6.0,2200.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/62742651.jpg
62762898,Parrot Dragon,Dragon,WIND,5.0,2000.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/62762898.jpg
62782218,Skull Conductor,Zombie,DARK,4.0,2000.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62782218.jpg
62793020,Mystery Hand,Fiend,DARK,2.0,500.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/62793020.jpg
62803464,Aussa the Earth Channeler,Spellcaster,EARTH,5.0,1850.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/62803464.jpg
62849088,The Iris Swordsoul,Spellcaster,LIGHT,8.0,2500.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/62849088.jpg
62850093,Cataclysmic Circumpolar Chilblainia,Fairy,WATER,8.0,2600.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/62850093.jpg
62880279,Dodododo Warrior,Warrior,EARTH,6.0,2300.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/62880279.jpg
62886670,Marincess Sea Star,Cyberse,WATER,2.0,800.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/62886670.jpg
62892347,Arcana Force 0 - The Fool,Fairy,LIGHT,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62892347.jpg
62893810,Dicelops,Machine,FIRE,4.0,1800.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/62893810.jpg
62895219,Soprano the Melodious Songstress,Fairy,LIGHT,4.0,1400.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/62895219.jpg
62899696,Speedroid Maliciousmagnet,Machine,WIND,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62899696.jpg
62950604,Silent Psychic Wizard,Psychic,EARTH,4.0,1900.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62950604.jpg
62953041,Inari Fire,Pyro,FIRE,4.0,1500.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/62953041.jpg
62957424,"Libic, Malebranche of the Burning Abyss",Fiend,DARK,3.0,1300.0,700.0,https://images.ygoprodeck.com/images/cards_cropped/62957424.jpg
62962630,Aluber the Jester of Despia,Fairy,DARK,4.0,1800.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/62962630.jpg
62968263,Galaxy-Eyes Afterglow Dragon,Dragon,LIGHT,8.0,3000.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/62968263.jpg
62991792,Soul Resonator,Fiend,FIRE,3.0,500.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/62991792.jpg
63009228,Rescue Interlacer,Cyberse,LIGHT,3.0,1000.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/63009228.jpg
63012333,Soul-Absorbing Bone Tower,Zombie,DARK,3.0,400.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/63012333.jpg
63014935,Volcanic Queen,Pyro,FIRE,6.0,2500.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/63014935.jpg
63018132,Dragon Manipulator,Warrior,EARTH,3.0,700.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/63018132.jpg
63028558,Anotherverse Solaria,Pyro,FIRE,8.0,2500.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/63028558.jpg
63056220,Megalith Ophiel,Rock,EARTH,4.0,1600.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/63056220.jpg
63060238,Elemental HERO Blazeman,Warrior,FIRE,4.0,1200.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/63060238.jpg
63092423,Linkbelt Wall Dragon,Dragon,EARTH,6.0,0.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/63092423.jpg
63120904,Orca Mega-Fortress of Darkness,Sea Serpent,WATER,5.0,2100.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/63120904.jpg
63125616,The Shadow Who Controls the Dark,Fiend,DARK,3.0,800.0,700.0,https://images.ygoprodeck.com/images/cards_cropped/63125616.jpg
63142001,Batteryman AA,Thunder,LIGHT,3.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/63142001.jpg
63162310,Wall Shadow,Warrior,DARK,7.0,1600.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/63162310.jpg
63175639,Fool of Prophecy,Spellcaster,EARTH,3.0,1600.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/63175639.jpg
63176202,Great Shogun Shien,Warrior,FIRE,7.0,2500.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/63176202.jpg
63184227,Stardust Trail,Dragon,LIGHT,4.0,500.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/63184227.jpg
63193879,Saber Shark,Fish,WATER,4.0,1600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/63193879.jpg
63198739,Primite Dragon Ether Beryl,Dragon,EARTH,4.0,1600.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/63198739.jpg
63211608,Genex Ally Reliever,Machine,DARK,5.0,2200.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/63211608.jpg
63223260,Photon Satellite,Machine,LIGHT,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/63223260.jpg
63223467,Rai-Mei,Thunder,LIGHT,3.0,1400.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/63223467.jpg
63233638,Megalith Phaleg,Rock,EARTH,8.0,2500.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/63233638.jpg
63251695,Dinomist Rex,Machine,WATER,5.0,2400.0,2200.0,https://images.ygoprodeck.com/images/cards_cropped/63251695.jpg
63253763,Alien Overlord,Reptile,DARK,6.0,2200.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/63253763.jpg
63257623,Sylvan Peaskeeper,Plant,WIND,1.0,400.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/63257623.jpg
63259351,Miracle Jurassic Egg,Dinosaur,EARTH,4.0,0.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/63259351.jpg
63274863,Satellarknight Sirius,Warrior,LIGHT,4.0,1600.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/63274863.jpg
63308047,Terra the Terrible,Fiend,DARK,4.0,1200.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/63308047.jpg
63362460,Destiny HERO - Celestial,Warrior,DARK,4.0,1600.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/63362460.jpg
63378869,Aiza the Dragoness of Deranged Devotion,Dragon,FIRE,4.0,1500.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/63378869.jpg
63432835,Stone Armadiller,Rock,EARTH,3.0,800.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/63432835.jpg
63468625,Meklord Astro Mekanikle,Machine,LIGHT,12.0,4000.0,4000.0,https://images.ygoprodeck.com/images/cards_cropped/63468625.jpg
